"id","bin","behav","prop","var"
"2_3",8,"2",0.466281171087928,"Turning Angle"
"2_3",1,"3",0.00279328626748697,"Turning Angle"
"2_3",2,"3",0.0219545292029349,"Turning Angle"
"2_3",3,"3",0.0395708278200403,"Turning Angle"
"2_3",4,"3",0.438323094357165,"Turning Angle"
"2_3",5,"3",0.440712068879782,"Turning Angle"
"2_3",6,"3",0.0415623637055476,"Turning Angle"
"2_3",7,"3",0.0124376470517366,"Turning Angle"
"2_3",8,"3",0.00264618271530694,"Turning Angle"
"3_3",1,"1",0.438589427034199,"Step Length"
"3_3",2,"1",0.328090635885085,"Step Length"
"3_3",3,"1",0.126928207008389,"Step Length"
"3_3",4,"1",0.0602925744572903,"Step Length"
"3_3",5,"1",0.0460991556150373,"Step Length"
"3_3",1,"2",0.000700106289551106,"Step Length"
"3_3",2,"2",0.229646752386725,"Step Length"
"3_3",3,"2",0.647093388531673,"Step Length"
"3_3",4,"2",0.0942474348075606,"Step Length"
"3_3",5,"2",0.0283123179844908,"Step Length"
"3_3",1,"3",0.000176401716225078,"Step Length"
"3_3",2,"3",0.000147576100487108,"Step Length"
"3_3",3,"3",0.00250205941595322,"Step Length"
"3_3",4,"3",0.564799111914493,"Step Length"
"3_3",5,"3",0.432374850852842,"Step Length"
"3_3",1,"1",0.344914167475236,"Turning Angle"
"3_3",2,"1",0.0495604258989901,"Turning Angle"
"3_3",3,"1",0.0302184957340965,"Turning Angle"
"3_3",4,"1",0.0710202924349199,"Turning Angle"
"3_3",5,"1",0.0618659260557509,"Turning Angle"
"3_3",6,"1",0.0355630607528828,"Turning Angle"
"3_3",7,"1",0.050981543704894,"Turning Angle"
"3_3",8,"1",0.35587608794323,"Turning Angle"
"3_3",1,"2",0.107099813943612,"Turning Angle"
"3_3",2,"2",0.12122539086845,"Turning Angle"
"3_3",3,"2",0.1192404268709,"Turning Angle"
"3_3",4,"2",0.14421287388133,"Turning Angle"
"3_3",5,"2",0.156353991323848,"Turning Angle"
"3_3",6,"2",0.115366869224715,"Turning Angle"
"3_3",7,"2",0.124467785546367,"Turning Angle"
"3_3",8,"2",0.112032848340778,"Turning Angle"
"3_3",1,"3",0.000242615982876459,"Turning Angle"
"3_3",2,"3",0.0179534126010228,"Turning Angle"
"3_3",3,"3",0.0540012733234949,"Turning Angle"
"3_3",4,"3",0.450754505983593,"Turning Angle"
"3_3",5,"3",0.417167361011029,"Turning Angle"
"3_3",6,"3",0.0449209585903422,"Turning Angle"
"3_3",7,"3",0.0143313725220886,"Turning Angle"
"3_3",8,"3",0.000628499985552923,"Turning Angle"
"4_3",1,"1",0.477573697539085,"Step Length"
"4_3",2,"1",0.36359776380082,"Step Length"
"4_3",3,"1",0.133517692665303,"Step Length"
"4_3",4,"1",0.0155277848001423,"Step Length"
"4_3",5,"1",0.00978306119465044,"Step Length"
"4_3",1,"2",0.000281336506387981,"Step Length"
"4_3",2,"2",0.000432682470711275,"Step Length"
"4_3",3,"2",0.0513337749590956,"Step Length"
"4_3",4,"2",0.560683234304555,"Step Length"
"4_3",5,"2",0.387268971759251,"Step Length"
"4_3",1,"3",0.000135439628494609,"Step Length"
"4_3",2,"3",0.240379101682357,"Step Length"
"4_3",3,"3",0.727734387044746,"Step Length"
